
69

382
3
81
380
379
37
8
377
376
375

374
373
372

371
370
368

351
267
194

112
44
0
1
2

3
2
1
0

1
2
3
4

5
7
8
9
10

12
13
14
16

17
18
19
20

19
18
17
0

1
2
3
4
5

4
5
9
11
28

24
23
8
0

1
2
3
4
5

8
15
0
1
2

1
2
3
2
6
4

9
14
13
0

1
0
1
2
5
0
3

7
13
6
12

18
17
11
9
0

3
8
18
6
0

1
2
3
4
5

1
0
1
2
7

16
26
32
23

6
0

1
2
3
2
3

2
3
2
1
0

1
2
3

4
5
6
7
8

9
10
11
12

11
10
9
8
7

6
5
4
3
2

1
0
1

2
3
4
5
6
7

8
9
10
11

12
13
14
15

16
15
16
15

14
11
5
3
0

1
2
1
0

1
0
1
0
1

0
1
2
1
2

1
2
1
2
1
0

1
0
1
0
1

2
1
2
1
2

1
2
4
5
7

8
12
10
11
1
4
12
14
13
1
0
13
15
62
99

133
166
163
1
61
156
179
20
4
221
215
19
7
183
169
156

157
179
187

193
167
146

123
134
143

150
137
146
1
60
179
149
11
7
96
79
62
3
8
6
0

1
2
1
2

3
4
5
6
7

8
9
8
7
6

5
4
3
2
1
0

1
2
3

4
5
6
7
8

9
10
11
12

13
14
13
12

11
10
9
8
7

6
1
0

2
3
4
5

6
7
8
9
10

11
12
13
14

15
16
17
16

17
16
15
13

7
3
2
0

1
0
1
0
1
0

1
2
1
0

1
0
1

0
1
0
1
2
1

2
1
2
1
2

1
0
1
3
4

6
8
10
13
1
6
17
18
20
2
3
24
27
44
5
6
72
120
152

178
172
167

158
182
199

218
202
181
1
66
155
186
1
94
203
188
20
8
209
216
186
16
3
141
144
15
9
164
154
131

110
92
80
6
5
80
87
96
1
09
87
71
57

43
58
78
82

86
68
73
83

85
95
79
58

42
25
26
50

52
58
48
32

17
2
8
22

25
39
38
22
5

0
1
2
17

27
34
38
20
30

35
41
51
29

9
0
1
2
6

26
28
33
26

7
0
1
2
3

4
5
6
9
16

20
28
12
0

1
2
3
4
18

23
30
26
8
2
6
38
56
55
2
9
7
0

1
0
1
2

3
4
3
4
5

6
5
4
3
2
1
0


1
2
3
4
5
6

7
8
9
10
11

10
9
8
7
6

5
4
3
2
1

0
1

2
3
4
5
6

7
8
9
10
11

12
13
12
11

12
11
10
11

10
9
5
2
0

1

2
3
4
5
6
7

8
9
10
11

12
13
14
15
16

15
14
13

12
11
9
6
2
1

0
1

2
3
4
5
6

7
8
9
10
11

12
13
14
15

16
17
16
17

16
14
11
6

4
2
0
1
2

4
6
8
10
12

13
15
27
41

50
84
126
1
49
163
154
14
8
140
133
128

160
175
198
18
2
166
150

149
180
186
187

174
189
198

190
163
143

122
136
150
1
56
129
106
85

71
57
47
58

70
84
91
7
2
55
42
31
2
1
13
4
18
44

54
60
47
32

21
10
22
3
9
46
60
48
3
2
18
6
3
25
35

42
47
30
18

5
0
1
2
3

4
19
26
39

45
26
10
0
1

2
3
4
5
1
2
36
40
46
3
5
38
53
55
6
6
53
34
19
2

0
14
31
35

41
25
11
0

1
2
3
4
5

14
21
34
44

25
7
0
1
2

3
4
5
6
21

30
39
42
24
36

40
48
58
37

17
2
0
1
1
6
26
33
35
1
7
1
0
1
2
3

4
5
9
22

23
33
27
8
0

1
3
4
5
6

7
10
34
35

40
29
27
42

41
50
44
24

8
0
1
6
24

28
35
31
13

0
1
2
3
4
5

6
14
19
2
9
35
15
0
1
2

3
13
30
32

36
18
22
32

33
41
27
6
0

1
2
4
24
2
5
31
28
6
0

1
2
3
4
5

6
10
21
30

41
22
5
0
1

2
8
26
30

37
29
15
30

28
38
37
14

0
1
2
3
16

24
29
30
11
0

1
2
3
4

5
6
8
20
23
37

27
9
1
0
1

2
22
32
43

45
27
40
47

57
66
47
29

14
2
8
29

33
41
40
20

5
0
1
3
4
5

6
15
22
35

44
24
7
0

1
2
3
4
5
6

21
28
38
36

20
32
41
5
1
59
37
21
6
0

1
20
27
34

33
16
0
1
2

3
4
5
6
11

19
28
37
15

0
1
2
3
5

24
22
26
16

1
18
32
49

41
15
0
1
2

3
6
0
1
2

3
4
10
2
0

1

2
3
4
5
4

5
4
3
2
1

0
1

2
3
4
3
4
5
4

3
2
1
0

1
2

3
4
5
6
7
8

7
8
7
6
5

4
3
2
1
0

1

2
3
4
5
6

7
8
7
6
5
4

3
2
1
0

4
24
427
428
42
7
428
429
428

429
428
429
42
8
429
428
429

428
427
426

134
0

